timestamp_ms,total_time_us,preprocess_us,find_gap_us,find_best_point_us,control_us,scan_size,frequency_hz
1750577029465,70.626,9.1,4.6,0.4,0.5,1080,255.4
1750577029469,26.708,9.1,4.3,0.2,0.3,1080,228.9
1750577029478,44.543,9.6,4.8,0.5,1.2,1080,117.2
1750577029482,43.584,10.0,4.8,0.7,1.2,1080,224.0
1750577029486,55.126,9.7,4.8,0.5,1.1,1080,249.6
1750577029489,31.584,9.2,4.5,0.2,0.4,1080,396.9
1750577029493,47.084,9.5,4.5,0.3,0.7,1080,269.7
1750577029498,52.710,9.5,5.0,0.6,1.1,1080,195.3
1750577029500,36.959,9.2,4.4,0.2,0.3,1080,361.2
1750577029509,102.710,10.6,5.1,0.9,1.7,1080,119.4
1750577029510,54.585,9.7,4.5,0.2,0.7,1080,660.2
1750577029513,39.084,9.5,4.7,0.3,0.5,1080,396.0
1750577029517,66.127,10.8,5.0,1.0,1.7,1080,225.3
1750577029521,56.001,9.8,5.0,0.5,1.2,1080,302.2
1750577029525,48.001,9.9,4.7,0.5,1.1,1080,247.0
1750577029529,41.834,9.2,4.6,0.2,0.3,1080,208.2
1750577029535,50.209,9.8,4.8,0.5,1.1,1080,174.1
1750577029541,182.045,9.8,4.8,0.5,1.3,1080,166.9
1750577029542,50.418,9.4,4.4,0.2,0.4,1080,1064.0
1750577029546,197.088,32.3,14.3,1.2,1.5,1080,279.5
1750577029549,39.500,9.5,4.6,0.5,0.8,1080,294.3
1750577029553,59.084,9.7,4.8,0.4,3.2,1080,262.9
1750577029560,71.376,10.2,4.8,0.8,1.0,1080,141.2
1750577029561,57.084,10.0,4.9,1.0,0.8,1080,812.9
1750577029573,56.251,10.4,4.8,0.5,1.2,1080,87.4
1750577029575,934.602,10.2,5.1,0.9,1.2,1080,1078.1
1750577029577,43.709,10.0,4.8,0.6,0.9,1080,332.1
1750577029582,41.542,9.9,4.9,0.5,1.0,1080,184.4
1750577029585,70.668,9.9,4.8,0.5,1.2,1080,317.5
1750577029589,54.251,9.6,5.0,0.5,5.1,1080,262.6
1750577029593,73.626,9.7,4.7,0.3,0.8,1080,244.5
1750577029597,37.501,9.2,4.9,0.3,0.6,1080,291.3
1750577029604,53.626,9.7,4.8,0.5,1.9,1080,125.8
1750577029605,29.792,9.1,4.4,0.2,0.3,1080,3871.5
1750577029609,46.293,9.6,4.7,0.5,1.0,1080,227.7
1750577029616,59.627,9.8,4.7,0.5,1.4,1080,152.9
1750577029618,47.876,9.8,4.8,0.5,0.9,1080,494.3
1750577029620,41.501,9.2,4.4,0.2,0.6,1080,356.4
1750577029625,36.668,9.8,4.8,0.5,1.1,1080,211.4
1750577029629,28.126,9.4,4.5,0.2,0.3,1080,246.3
1750577029636,41.793,9.9,4.8,0.4,1.2,1080,140.2
1750577029637,28.001,9.0,4.4,0.2,0.2,1080,1548.2
1750577029641,48.251,10.4,4.8,0.6,1.2,1080,250.2
1750577029647,46.959,9.8,5.2,0.5,1.4,1080,168.4
1750577029649,39.125,9.4,4.5,0.5,1.0,1080,519.1
1750577029655,53.501,9.8,4.8,0.5,1.2,1080,163.2
1750577029657,52.293,9.3,4.6,0.5,0.3,1080,557.6
1750577029660,32.167,9.4,4.6,0.2,0.3,1080,279.9
1750577029668,72.710,10.6,5.0,0.6,1.5,1080,127.0
1750577029669,30.334,9.2,4.4,0.2,0.4,1080,1155.9
1750577029673,68.168,10.1,5.2,0.5,1.4,1080,232.3
1750577029677,52.751,9.9,4.8,0.5,1.3,1080,306.1
1750577029681,50.376,9.3,4.6,0.3,0.8,1080,260.9
1750577029685,50.084,9.8,4.9,0.6,1.2,1080,234.6
1750577029691,74.960,9.9,5.0,0.6,1.1,1080,153.6
1750577029692,34.667,9.1,4.4,0.2,0.3,1080,865.2
1750577029696,37.376,9.3,4.5,0.3,0.4,1080,251.9
1750577029701,41.501,9.5,4.9,0.5,1.5,1080,242.4
1750577029705,55.751,10.0,4.9,0.5,1.3,1080,207.6
1750577029714,69.959,12.7,5.5,2.1,3.2,1080,117.0
1750577029717,37.000,9.6,4.7,0.5,0.9,1080,373.0
1750577029721,35.667,9.6,4.8,0.5,1.0,1080,231.7
1750577029725,37.875,9.3,4.6,0.2,0.4,1080,238.0
1750577029732,61.210,9.7,4.8,0.5,1.5,1080,140.1
1750577029733,28.709,9.2,4.4,0.1,0.2,1080,1801.5
1750577029737,60.501,9.8,4.7,0.5,1.1,1080,255.2
1750577029743,64.377,10.2,5.0,0.8,1.5,1080,162.3
1750577029745,40.542,9.7,4.7,0.5,1.0,1080,605.7
1750577029749,31.667,9.5,4.6,0.3,0.5,1080,203.2
1750577029757,44.918,10.1,4.9,0.4,1.0,1080,131.6
1750577029758,23.084,8.9,4.3,0.2,0.3,1080,1510.9
1750577029763,31.084,9.5,4.9,0.6,1.1,1080,192.4
1750577029767,38.125,9.9,4.8,0.4,0.7,1080,280.3
1750577029769,37.292,9.9,4.9,0.5,1.2,1080,390.6
1750577029776,60.251,10.1,4.7,0.6,1.2,1080,151.7
1750577029778,44.376,9.7,4.9,0.5,1.3,1080,442.9
1750577029780,29.209,9.2,4.4,0.2,0.3,1080,398.8
1750577029784,36.626,9.2,4.6,0.2,0.3,1080,245.9
1750577029789,43.293,9.5,4.6,0.4,0.9,1080,218.6
1750577029793,44.584,9.6,4.9,0.3,0.9,1080,284.2
1750577029797,50.501,9.7,4.9,0.5,1.3,1080,216.3
1750577029801,71.418,10.9,5.2,1.7,2.3,1080,255.4
1750577029810,66.501,10.1,4.8,0.5,1.3,1080,114.8
1750577029813,36.376,9.6,4.7,0.4,0.8,1080,365.0
1750577029816,36.668,9.2,4.4,0.2,0.3,1080,261.7
1750577029820,51.626,9.4,4.9,0.3,0.6,1080,245.3
1750577029828,79.127,9.9,4.9,0.4,1.2,1080,129.4
1750577029829,37.667,9.0,4.4,0.2,0.3,1080,1278.0
1750577029833,61.043,9.9,4.8,0.7,1.2,1080,261.3
1750577029837,56.251,9.8,4.6,0.5,4.5,1080,272.5
1750577029840,37.209,9.2,4.4,0.2,0.3,1080,256.8
1750577029845,46.334,9.2,4.5,0.5,0.9,1080,197.8
1750577029849,37.417,9.7,4.9,0.4,0.6,1080,280.0
1750577029853,47.959,10.1,4.8,0.7,1.2,1080,224.9
1750577029861,41.918,9.8,4.8,0.6,1.1,1080,137.0
1750577029865,46.834,10.0,5.0,0.6,1.2,1080,250.6
1750577029870,56.168,9.9,4.9,0.5,1.5,1080,195.5
1750577029873,44.584,10.4,4.8,0.4,1.0,1080,361.7
1750577029877,43.626,10.5,4.9,0.6,1.5,1080,233.0
1750577029881,30.918,9.4,4.6,0.5,0.6,1080,276.2
1750577029885,36.959,9.4,4.6,0.3,0.7,1080,246.9
1750577029897,61.334,9.5,4.7,0.5,1.4,1080,81.7
1750577029899,67.085,11.1,4.9,0.6,1.5,1080,437.3
1750577029901,33.792,9.4,4.5,0.4,0.5,1080,693.6
1750577029906,49.626,9.7,4.7,0.5,1.3,1080,179.8
1750577029909,36.334,9.2,4.6,0.3,0.6,1080,374.9
1750577029913,50.710,9.7,4.9,0.6,1.4,1080,216.7
1750577029920,48.292,10.2,4.9,0.5,1.4,1080,162.8
1750577029920,26.792,9.1,4.4,0.2,0.3,1080,1211.7
1750577029925,60.585,10.3,4.9,0.4,1.2,1080,234.7
1750577029929,45.918,9.8,4.8,0.5,1.0,1080,231.2
1750577029933,46.918,9.5,4.6,0.7,1.3,1080,253.3
1750577029937,39.292,9.2,4.6,0.5,0.7,1080,239.9
1750577029945,39.459,9.5,4.7,0.5,1.2,1080,128.2
1750577029946,27.126,9.0,4.5,0.3,0.3,1080,1529.5
1750577029949,32.792,9.5,4.8,0.5,0.5,1080,294.6
1750577029957,41.959,10.5,4.8,0.3,1.3,1080,116.9
1750577029961,49.418,10.0,4.8,0.6,1.3,1080,274.6
1750577029965,42.667,10.0,4.8,0.5,1.0,1080,279.2
1750577029970,140.670,10.4,4.7,0.6,1.2,1080,202.6
1750577029973,51.542,9.8,4.8,0.5,1.2,1080,286.5
1750577029981,44.126,9.6,4.6,0.5,1.0,1080,123.2
1750577029986,41.459,10.2,4.8,0.5,1.5,1080,228.3
1750577029989,37.417,10.0,4.6,0.4,1.0,1080,285.6
1750577029993,58.793,10.0,5.0,0.5,1.2,1080,288.7
1750577029997,51.335,9.8,4.9,0.5,1.2,1080,246.5
1750577030001,38.168,9.2,4.7,0.3,0.5,1080,258.5
1750577030008,45.876,9.6,4.6,0.5,1.2,1080,128.0
1750577030009,29.000,9.4,4.4,0.2,0.3,1080,1170.1
1750577030013,45.667,10.3,4.8,0.4,1.2,1080,280.8
1750577030021,48.043,9.8,4.7,0.5,1.2,1080,126.7
1750577030025,46.501,10.1,4.9,0.7,1.2,1080,212.0
1750577030029,40.292,9.9,4.8,0.5,1.4,1080,271.8
1750577030033,37.334,9.4,4.6,0.5,0.9,1080,265.4
1750577030038,44.667,9.8,4.7,0.5,1.2,1080,177.0
1750577030041,36.709,9.5,4.6,0.4,1.0,1080,479.6
1750577030047,42.668,10.1,4.8,0.5,1.4,1080,165.5
1750577030049,49.292,10.2,5.0,0.6,1.4,1080,381.0
1750577030053,40.668,9.5,4.6,0.5,0.9,1080,288.0
1750577030057,45.668,9.9,4.9,0.9,1.8,1080,233.0
1750577030061,40.543,9.6,4.9,0.4,1.0,1080,283.0
1750577030065,51.084,9.8,4.8,0.5,1.2,1080,203.1
1750577030072,64.376,12.9,6.2,0.8,1.2,1080,146.3
1750577030073,43.251,9.4,4.4,0.2,0.7,1080,1037.6
1750577030077,94.418,41.3,13.6,1.0,1.8,1080,252.1
1750577030084,57.543,9.9,5.0,0.7,1.5,1080,152.5
1750577030085,44.376,9.2,4.5,0.2,0.2,1080,1083.8
1750577030094,54.751,10.2,4.8,0.6,1.1,1080,108.6
1750577030097,53.668,9.9,4.6,0.6,1.1,1080,323.3
1750577030102,59.210,9.9,4.8,0.5,1.1,1080,193.8
1750577030105,32.251,9.4,4.7,0.3,0.4,1080,420.6
1750577030110,37.501,9.2,4.4,0.2,0.5,1080,196.0
1750577030116,52.334,9.8,5.3,0.7,1.4,1080,147.3
1750577030119,81.834,9.6,4.8,0.5,1.0,1080,376.2
1750577030121,41.459,9.7,4.6,0.5,1.5,1080,592.3
1750577030126,51.376,10.4,4.9,0.6,1.4,1080,189.0
1750577030129,54.417,9.6,5.0,0.9,1.3,1080,317.9
1750577030133,37.209,9.3,4.7,0.2,0.5,1080,258.2
1750577030137,29.042,9.1,4.3,0.2,0.4,1080,249.1
1750577030143,31.417,10.8,5.1,0.5,1.4,1080,174.4
1750577030148,44.126,9.9,4.7,0.6,1.3,1080,183.4
1750577030149,27.376,9.1,4.4,0.2,0.5,1080,1019.7
1750577030153,39.917,9.8,4.7,0.5,1.0,1080,287.2
1750577030161,53.084,10.7,5.2,0.6,1.5,1080,119.2
1750577030162,40.001,9.6,4.5,0.3,0.5,1080,1241.8
1750577030165,43.584,9.3,4.7,0.4,0.9,1080,370.7
1750577030169,26.792,9.1,4.4,0.2,0.3,1080,209.9
1750577030177,58.751,10.7,4.9,1.4,1.9,1080,131.5
1750577030181,60.210,9.6,4.9,0.5,1.9,1080,283.6
1750577030181,30.709,9.0,4.4,0.2,0.4,1080,2077.7
1750577030185,50.792,10.4,4.9,0.7,1.5,1080,247.2
1750577030189,36.043,9.5,4.7,0.5,1.1,1080,226.8
1750577030193,36.542,9.7,4.7,0.6,0.9,1080,279.9
1750577030197,51.126,10.3,5.1,0.7,1.1,1080,264.4
1750577030201,57.418,17.5,4.9,0.6,1.2,1080,261.6
1750577030205,31.709,9.0,4.3,0.2,0.3,1080,222.6
1750577030216,150.711,29.8,14.8,2.2,2.1,1080,94.6
1750577030217,49.667,20.7,4.5,0.4,0.8,1080,673.3
1750577030221,52.459,10.0,4.8,0.5,0.8,1080,286.2
1750577030225,44.834,9.7,7.5,0.6,1.1,1080,224.7
1750577030229,36.751,9.8,7.5,0.2,0.3,1080,230.9
1750577030235,45.960,10.0,7.2,0.7,1.1,1080,175.6
1750577030237,37.084,9.3,4.6,0.3,0.7,1080,712.0
1750577030241,30.834,9.4,4.6,0.4,0.5,1080,244.2
1750577030245,55.585,9.7,5.1,0.5,1.2,1080,208.7
1750577030251,62.918,9.8,4.8,0.4,1.2,1080,196.1
1750577030254,44.876,9.4,4.5,0.2,0.7,1080,301.1
1750577030260,105.211,9.9,4.8,0.6,1.3,1080,168.1
1750577030261,38.292,9.4,4.3,0.2,0.3,1080,1331.7
1750577030265,38.251,9.2,4.4,0.2,0.5,1080,237.1
1750577030269,58.043,10.0,4.8,0.4,1.1,1080,230.6
1750577030276,58.209,10.1,4.8,0.6,1.6,1080,139.5
1750577030277,32.126,9.0,4.4,0.2,0.5,1080,1773.3
1750577030281,48.292,10.2,4.9,0.5,1.5,1080,246.3
1750577030290,50.001,10.2,4.8,1.0,1.2,1080,111.2
1750577030293,48.793,10.1,5.0,0.6,1.2,1080,346.4
1750577030297,34.000,9.3,4.5,0.3,0.4,1080,237.2
1750577030300,36.709,9.2,4.4,0.2,0.3,1080,288.8
1750577030307,39.709,10.1,4.7,0.4,1.0,1080,150.9
1750577030316,52.876,10.2,4.9,1.0,1.1,1080,108.2
1750577030316,24.333,8.9,4.3,0.1,0.2,1080,10421.0
1750577030321,68.251,17.8,4.8,1.0,1.5,1080,234.3
1750577030327,59.668,10.2,4.9,0.8,1.5,1080,157.5
1750577030330,66.960,10.4,4.8,0.5,1.0,1080,401.7
1750577030333,47.667,9.8,5.1,0.5,1.2,1080,320.4
1750577030339,40.543,9.9,5.0,0.7,1.1,1080,149.0
1750577030341,46.917,10.1,4.8,0.5,0.9,1080,492.5
1750577030345,43.168,9.2,4.8,0.5,0.7,1080,279.1
1750577030350,47.709,10.0,5.0,0.5,1.6,1080,219.1
1750577030353,58.251,10.0,5.0,0.5,1.2,1080,307.2
1750577030357,35.209,9.2,4.5,0.3,0.6,1080,260.9
1750577030361,42.125,9.6,4.7,0.5,0.9,1080,248.8
1750577030365,40.709,9.7,4.8,0.7,1.0,1080,244.2
1750577030372,43.459,9.8,4.8,0.5,1.2,1080,139.9
1750577030373,34.959,9.2,4.4,0.2,0.3,1080,1482.6
1750577030377,56.876,10.2,5.1,0.6,1.5,1080,235.5
1750577030381,46.418,9.6,4.8,0.5,1.0,1080,229.8
1750577030385,40.292,9.7,4.8,0.6,1.5,1080,293.1
1750577030391,43.918,9.5,4.8,0.9,1.4,1080,165.4
1750577030393,41.876,9.6,4.8,0.4,0.9,1080,530.5
1750577030397,41.334,9.5,4.8,0.5,0.9,1080,217.1
1750577030405,47.918,9.8,4.9,0.5,1.2,1080,120.3
1750577030406,33.251,9.3,4.4,0.3,0.4,1080,1443.9
1750577030409,35.209,9.3,4.9,0.4,0.9,1080,371.3
1750577030414,1371.068,10.2,5.0,0.6,1.1,1080,249.6
1750577030417,47.210,9.6,4.7,0.5,1.1,1080,263.5
1750577030422,42.085,9.9,5.0,0.5,1.5,1080,183.7
1750577030425,43.751,9.2,4.6,0.2,0.3,1080,343.7
1750577030429,48.834,9.5,4.8,0.6,1.2,1080,229.7
1750577030435,60.501,10.1,4.8,0.5,1.3,1080,168.1
1750577030438,51.251,9.7,4.8,0.6,1.0,1080,333.3
1750577030441,35.125,9.5,4.7,0.5,1.0,1080,388.9
1750577030445,45.376,9.7,4.8,0.6,1.5,1080,239.2
1750577030449,49.168,9.3,4.6,0.3,1.0,1080,229.5
1750577030453,47.417,9.4,4.8,0.5,0.9,1080,303.3
1750577030457,54.543,9.9,4.9,1.4,3.1,1080,232.0
1750577030461,48.585,10.2,5.2,0.5,1.6,1080,274.5
1750577030470,79.502,10.4,4.9,0.5,1.5,1080,108.1
1750577030470,27.250,9.1,4.3,0.1,0.2,1080,6523.4
1750577030478,51.834,9.6,4.9,0.6,1.1,1080,119.5
1750577030481,46.918,10.3,4.8,0.8,1.3,1080,393.7
1750577030485,52.167,10.0,4.8,0.6,1.0,1080,259.8
1750577030489,45.126,9.6,4.8,0.5,0.9,1080,243.0
1750577030493,43.876,9.5,4.7,0.5,0.8,1080,271.4
1750577030499,50.334,9.9,4.8,0.5,1.2,1080,145.7
1750577030500,37.501,9.2,4.5,0.2,0.4,1080,987.3
1750577030505,160.087,28.6,4.8,0.9,1.3,1080,207.4
1750577030509,39.626,9.8,4.8,0.4,0.4,1080,286.2
1750577030513,27.000,9.4,4.4,0.4,0.4,1080,231.8
1750577030517,116.544,9.2,4.5,0.3,0.5,1080,299.8
1750577030521,40.084,9.6,4.6,0.3,0.7,1080,245.4
1750577030526,46.418,9.8,4.7,0.5,1.1,1080,193.4
1750577030531,51.543,9.6,4.9,0.5,1.3,1080,177.2
1750577030532,28.251,9.3,4.5,0.2,0.4,1080,847.0
1750577030542,49.751,9.9,4.8,0.9,1.2,1080,107.3
1750577030545,84.835,9.7,4.8,0.6,1.1,1080,284.6
1750577030549,43.376,10.3,4.9,0.5,1.2,1080,258.1
1750577030553,46.168,9.9,4.9,0.6,1.4,1080,285.1
1750577030558,33.709,9.7,4.7,0.5,1.0,1080,177.3
1750577030567,46.084,9.8,4.9,0.6,1.1,1080,109.6
1750577030569,29.709,9.2,4.5,0.2,0.5,1080,778.2
1750577030573,437.925,10.1,5.1,0.8,1.4,1080,250.0
1750577030577,43.418,9.6,4.7,0.5,1.3,1080,245.2
1750577030581,53.584,9.6,4.9,0.8,1.2,1080,254.6
1750577030585,44.876,9.4,4.6,0.5,1.0,1080,254.7
1750577030589,41.084,9.2,4.4,0.5,0.6,1080,243.8
1750577030594,48.460,9.8,4.7,0.8,1.2,1080,176.8
1750577030598,59.459,9.7,4.8,0.5,1.0,1080,273.9
1750577030601,51.918,9.2,4.5,0.3,0.5,1080,409.0
1750577030605,56.251,9.2,4.5,0.4,0.6,1080,233.6
1750577030612,56.251,9.8,4.8,0.5,1.4,1080,133.6
1750577030613,37.418,9.2,4.4,0.3,0.3,1080,1968.5
1750577030617,36.418,9.3,4.8,0.5,0.9,1080,261.4
1750577030620,34.875,9.1,4.6,0.3,0.5,1080,263.6
1750577030628,67.084,9.7,4.8,0.5,1.2,1080,137.4
1750577030631,44.292,9.8,4.8,0.5,1.2,1080,277.3
1750577030633,40.750,9.5,4.6,0.5,1.2,1080,561.2
1750577030637,39.168,9.7,4.8,0.3,0.5,1080,281.7
1750577030641,41.126,9.7,4.8,0.7,1.4,1080,229.1
1750577030645,44.876,9.6,4.7,0.5,1.0,1080,267.6
1750577030649,34.292,9.1,4.8,0.5,0.4,1080,246.2
1750577030652,32.376,9.4,4.5,0.3,0.8,1080,272.5
1750577030660,107.919,79.7,4.9,0.8,1.4,1080,130.8
1750577030661,29.251,9.0,4.3,0.2,0.2,1080,1636.9
1750577030665,35.500,9.4,4.7,0.4,0.7,1080,214.6
1750577030671,58.084,9.7,4.8,0.5,1.2,1080,175.7
1750577030673,49.626,9.3,4.5,0.2,0.4,1080,687.5
1750577030677,53.751,9.3,4.7,0.5,0.7,1080,245.5
1750577030680,39.584,9.4,4.5,0.4,0.7,1080,258.5
1750577030685,41.084,9.5,4.6,0.4,0.7,1080,238.0
1750577030690,44.750,10.0,4.8,0.5,1.2,1080,177.3
1750577030693,46.750,9.6,4.9,0.4,0.8,1080,404.3
1750577030697,43.959,9.6,4.8,0.6,1.0,1080,256.2
1750577030700,36.459,9.6,4.5,0.4,0.6,1080,266.3
1750577030705,52.543,9.9,4.8,0.5,1.3,1080,225.6
1750577030709,56.501,9.6,4.7,0.5,1.0,1080,247.1
1750577030713,39.417,9.5,5.2,0.5,0.8,1080,267.0
1750577030716,36.126,9.1,4.5,0.2,0.3,1080,265.7
1750577030723,55.417,9.9,4.9,0.6,1.3,1080,162.3
1750577030726,68.834,10.1,4.8,0.5,1.2,1080,310.5
1750577030732,51.543,9.8,4.7,0.7,1.3,1080,155.1
1750577030735,60.168,9.7,4.7,0.8,1.3,1080,427.3
1750577030739,37.167,9.5,4.8,0.4,1.0,1080,206.9
1750577030741,46.835,9.7,4.7,0.5,0.6,1080,574.3
1750577030749,46.792,9.8,4.8,0.6,1.2,1080,135.2
1750577030750,32.376,9.0,4.3,0.2,0.3,1080,1016.0
1750577030754,50.168,9.5,4.8,0.8,1.2,1080,232.8
1750577030757,35.167,9.3,4.8,0.5,0.8,1080,360.9
1750577030761,45.542,9.7,4.8,0.5,1.2,1080,249.3
1750577030767,56.043,9.8,4.9,0.5,1.2,1080,154.6
1750577030769,41.459,9.8,5.1,0.5,1.0,1080,554.1
1750577030773,48.417,9.5,4.7,0.4,0.7,1080,261.6
1750577030777,37.001,9.7,4.7,0.4,1.0,1080,255.2
1750577030780,32.209,9.1,4.4,0.2,0.3,1080,266.2
1750577030785,51.626,9.8,5.5,0.5,1.1,1080,197.6
1750577030790,48.085,9.6,4.9,0.6,1.5,1080,243.1
1750577030797,56.460,11.5,5.0,1.3,1.7,1080,131.8
1750577030799,46.793,9.4,4.6,0.5,1.1,1080,444.3
1750577030805,41.209,9.8,5.0,0.5,1.7,1080,193.9
1750577030805,33.459,10.0,4.4,0.2,0.3,1080,1517.2
1750577030809,28.834,9.2,4.4,0.2,0.3,1080,252.0
1750577030813,27.793,9.2,4.6,0.2,0.5,1080,267.6
1750577030820,56.460,9.9,4.8,0.6,1.1,1080,148.2
1750577030821,70.251,10.1,5.0,0.5,1.3,1080,863.6
1750577030828,143.461,11.0,5.5,0.8,1.8,1080,142.3
1750577030829,43.334,9.3,5.0,0.3,0.8,1080,701.7
1750577030835,52.001,10.0,4.9,0.5,1.2,1080,166.6
1750577030837,40.917,9.2,4.5,0.3,0.5,1080,822.8
1750577030845,83.210,10.6,4.9,0.7,1.2,1080,117.8
1750577030846,38.292,9.3,4.5,0.2,0.3,1080,1181.3
1750577030852,57.835,10.0,5.1,0.6,1.3,1080,157.8
1750577030853,29.543,9.3,4.5,0.4,0.6,1080,2390.9
1750577030857,48.334,9.9,5.1,0.5,1.5,1080,247.4
1750577030861,39.626,10.0,4.7,0.5,1.1,1080,237.4
1750577030865,35.126,9.2,4.4,0.2,0.3,1080,237.2
1750577030869,29.376,9.2,4.4,0.2,0.3,1080,228.8
1750577030873,24.376,9.0,4.4,0.2,0.3,1080,287.2
1750577030877,30.876,9.2,4.6,0.4,0.7,1080,260.2
1750577030883,56.876,9.6,4.7,0.5,1.1,1080,167.3
1750577030886,44.710,9.5,4.7,0.4,1.0,1080,280.8
1750577030889,34.959,9.9,4.5,0.3,1.0,1080,395.2
1750577030893,35.250,9.2,4.4,0.2,0.7,1080,274.2
1750577030896,33.209,9.3,4.5,0.3,0.5,1080,250.4
1750577030901,45.043,9.7,4.8,0.5,1.2,1080,241.5
1750577030905,38.709,9.6,4.7,0.4,0.8,1080,256.0
1750577030909,94.752,10.0,4.8,0.4,1.0,1080,228.0
1750577030914,41.500,10.4,4.7,0.7,1.3,1080,207.3
1750577030917,39.667,9.3,4.6,0.4,0.5,1080,358.5
1750577030921,37.376,9.6,4.5,0.4,0.9,1080,248.5
1750577030924,31.084,9.1,4.4,0.2,0.5,1080,261.3
1750577030929,25.875,9.2,4.5,0.4,0.6,1080,228.7
1750577030933,46.501,9.4,4.6,0.6,1.1,1080,216.9
1750577030937,36.834,9.3,4.6,0.3,0.6,1080,281.4
1750577030941,34.126,9.2,4.5,0.2,0.4,1080,245.1
1750577030947,61.209,10.0,4.8,0.5,1.5,1080,167.5
1750577030950,48.501,9.6,4.7,0.5,1.1,1080,295.8
1750577030953,47.751,9.3,4.6,0.4,1.0,1080,380.6
1750577030957,42.209,9.8,4.7,0.5,1.1,1080,250.6
1750577030961,47.584,9.3,4.7,0.5,1.1,1080,257.7
1750577030965,36.167,9.0,4.4,0.2,0.6,1080,250.2
1750577030969,35.959,9.1,4.5,0.3,0.5,1080,231.7
1750577030973,42.792,9.1,4.4,0.2,0.5,1080,279.9
1750577030979,53.543,9.7,4.8,0.5,1.0,1080,157.4
1750577030982,52.334,9.6,4.8,0.5,1.0,1080,309.7
1750577030985,47.251,9.4,4.5,0.6,1.2,1080,340.9
1750577030989,57.584,9.6,4.8,0.5,1.0,1080,271.4
1750577030994,55.084,9.4,4.6,0.5,1.1,1080,213.2
1750577030996,42.042,9.1,4.2,0.2,0.3,1080,360.4
1750577031000,45.167,9.1,4.4,0.2,0.3,1080,251.7
1750577031005,34.834,9.3,4.2,0.2,0.3,1080,211.0
1750577031012,47.417,9.2,4.5,0.5,1.1,1080,154.7
1750577031013,42.460,9.7,4.5,0.7,1.8,1080,956.5
1750577031020,70.043,10.5,5.1,0.9,1.4,1080,135.6
1750577031021,34.042,9.4,4.4,0.2,0.3,1080,1107.1
1750577031025,41.751,9.5,4.8,0.5,0.9,1080,239.8
1750577031029,42.543,10.2,4.7,0.6,1.2,1080,231.4
1750577031033,45.584,9.2,4.5,0.2,0.3,1080,275.3
1750577031044,66.835,9.9,4.7,0.5,1.7,1080,89.1
1750577031045,36.417,9.2,4.5,0.2,0.6,1080,1505.7
1750577031049,42.251,9.5,4.7,0.5,1.1,1080,240.5
1750577031053,34.834,9.2,4.6,0.3,0.7,1080,252.4
1750577031058,52.376,10.0,4.9,0.5,1.4,1080,198.2
1750577031066,47.001,9.8,5.0,0.5,1.0,1080,132.5
1750577031069,35.001,13.4,4.5,0.2,0.3,1080,321.5
1750577031075,53.376,10.8,4.8,0.5,1.3,1080,172.1
1750577031078,45.084,10.8,4.9,0.4,1.0,1080,320.5
1750577031081,41.667,9.5,4.8,0.5,1.1,1080,307.9
1750577031085,76.544,9.1,4.5,0.2,0.3,1080,244.1
1750577031090,53.042,10.5,5.2,0.5,1.0,1080,217.0
1750577031092,29.750,9.2,4.4,0.2,0.3,1080,362.6
1750577031097,60.084,9.8,4.8,0.5,1.1,1080,216.2
1750577031101,52.126,10.0,4.8,0.6,1.3,1080,257.6
1750577031107,41.876,9.8,4.6,0.5,1.3,1080,171.6
1750577031109,46.000,9.7,4.8,0.6,1.5,1080,370.8
1750577031113,60.834,9.5,4.8,0.5,1.2,1080,257.0
1750577031117,65.376,11.4,6.0,1.2,3.5,1080,293.0
1750577031121,43.418,9.5,4.6,0.4,1.2,1080,252.7
1750577031125,32.417,9.5,4.5,0.2,0.3,1080,225.9
1750577031131,47.501,10.0,4.7,0.5,1.3,1080,179.9
1750577031133,28.918,9.2,4.4,0.2,0.3,1080,524.0
1750577031140,65.543,9.9,4.8,0.5,1.3,1080,141.2
1750577031141,54.168,9.3,4.5,0.2,0.6,1080,999.6
1750577031145,65.334,9.7,4.6,0.4,1.0,1080,256.1
1750577031150,48.793,9.9,4.8,0.5,1.1,1080,200.8
1750577031153,53.001,10.4,5.0,0.6,1.4,1080,295.8
1750577031157,45.876,9.3,4.6,0.3,1.0,1080,276.2
1750577031161,36.918,9.4,4.6,0.5,0.7,1080,251.4
1750577031165,38.376,10.0,4.8,0.5,1.1,1080,200.9
1750577031171,60.543,10.1,4.7,0.5,1.3,1080,195.5
1750577031173,41.209,9.4,5.0,0.3,0.8,1080,383.6
1750577031177,71.418,10.8,5.2,0.4,1.7,1080,272.9
1750577031181,51.168,9.9,4.8,0.5,1.2,1080,260.2
1750577031185,39.293,10.0,5.1,0.6,1.3,1080,241.2
1750577031189,44.209,9.6,4.8,0.5,1.1,1080,255.3
1750577031192,30.834,9.0,4.3,0.1,0.3,1080,274.1
1750577031200,59.626,10.0,4.9,0.5,1.5,1080,137.6
1750577031203,60.627,9.8,4.8,0.5,1.1,1080,349.3
1750577031206,47.126,9.6,5.1,0.8,1.5,1080,315.1
1750577031209,43.834,9.4,4.8,0.5,1.4,1080,298.4
1750577031213,44.543,9.8,4.7,0.4,1.0,1080,274.0
1750577031217,48.126,9.9,5.0,0.3,1.2,1080,245.7
