timestamp,total_time_ms,preprocess_ms,find_gap_ms,find_best_point_ms,control_ms,scan_size,frequency_hz
1750584620961,0.069,0.015,0.005,0.004,0.002,1080,289.7
1750584620966,0.053,0.015,0.005,0.004,0.001,1080,207.4
1750584620969,0.044,0.014,0.004,0.003,0.000,1080,333.9
1750584620974,0.043,0.013,0.004,0.004,0.001,1080,207.7
1750584620978,0.044,0.013,0.004,0.004,0.001,1080,240.9
1750584620990,0.062,0.016,0.005,0.004,0.002,1080,83.8
1750584620993,0.050,0.015,0.005,0.004,0.001,1080,281.8
1750584620998,0.071,0.014,0.005,0.004,0.001,1080,209.2
1750584621001,0.040,0.013,0.004,0.004,0.000,1080,360.2
1750584621006,0.036,0.013,0.004,0.003,0.000,1080,209.9
1750584621009,0.035,0.013,0.004,0.004,0.000,1080,312.6
1750584621020,0.054,0.015,0.005,0.004,0.001,1080,86.7
1750584621021,0.058,0.014,0.005,0.004,0.001,1080,1156.5
1750584621025,0.114,0.040,0.005,0.006,0.002,1080,244.7
1750584621029,0.055,0.014,0.005,0.004,0.002,1080,258.0
1750584621033,0.040,0.013,0.004,0.004,0.001,1080,229.9
1750584621038,0.034,0.014,0.004,0.004,0.000,1080,237.4
1750584621041,0.045,0.013,0.004,0.004,0.000,1080,269.2
1750584621046,0.076,0.018,0.006,0.005,0.002,1080,235.5
1750584621055,0.066,0.015,0.005,0.004,0.002,1080,112.5
1750584621057,0.061,0.014,0.004,0.004,0.002,1080,352.9
1750584621061,0.125,0.039,0.026,0.004,0.002,1080,257.1
1750584621065,0.036,0.013,0.004,0.004,0.001,1080,242.5
1750584621069,0.032,0.013,0.004,0.003,0.000,1080,296.2
1750584621074,0.039,0.013,0.004,0.003,0.000,1080,208.2
1750584621080,0.044,0.014,0.005,0.004,0.002,1080,147.3
1750584621081,0.033,0.013,0.004,0.003,0.000,1080,1619.7
1750584621085,0.041,0.013,0.004,0.004,0.001,1080,251.4
1750584621089,0.052,0.014,0.005,0.004,0.002,1080,226.3
1750584621093,0.047,0.014,0.004,0.004,0.001,1080,284.9
1750584621098,0.043,0.014,0.004,0.004,0.001,1080,200.9
1750584621101,0.040,0.014,0.004,0.003,0.000,1080,291.5
1750584621105,0.034,0.013,0.004,0.003,0.000,1080,237.7
1750584621109,0.045,0.014,0.004,0.004,0.001,1080,303.4
1750584621113,0.052,0.014,0.004,0.004,0.001,1080,243.3
1750584621117,0.042,0.014,0.005,0.004,0.001,1080,227.3
1750584621121,0.048,0.014,0.005,0.004,0.001,1080,272.3
1750584621126,0.047,0.014,0.005,0.004,0.001,1080,214.5
1750584621129,0.038,0.013,0.004,0.004,0.001,1080,318.5
1750584621134,0.037,0.013,0.004,0.004,0.000,1080,208.4
1750584621138,0.038,0.013,0.004,0.003,0.000,1080,240.9
1750584621141,0.038,0.014,0.004,0.003,0.001,1080,324.5
1750584621145,0.047,0.014,0.005,0.004,0.001,1080,239.9
1750584621149,0.040,0.014,0.004,0.004,0.001,1080,257.9
1750584621153,0.047,0.014,0.005,0.004,0.002,1080,235.5
1750584621158,0.037,0.013,0.004,0.004,0.001,1080,210.1
1750584621161,0.036,0.013,0.004,0.004,0.000,1080,283.0
1750584621166,0.031,0.013,0.004,0.003,0.000,1080,241.4
1750584621169,0.043,0.013,0.004,0.004,0.000,1080,306.3
1750584621173,0.040,0.014,0.004,0.004,0.001,1080,245.2
1750584621182,0.060,0.014,0.005,0.004,0.001,1080,106.2
1750584621182,0.044,0.013,0.004,0.003,0.000,1080,6672.0
1750584621185,0.049,0.014,0.004,0.004,0.001,1080,347.6
1750584621189,0.052,0.014,0.005,0.004,0.001,1080,255.2
1750584621194,0.065,0.013,0.004,0.003,0.000,1080,231.5
1750584621197,0.049,0.013,0.005,0.004,0.001,1080,280.6
1750584621201,0.031,0.013,0.004,0.003,0.000,1080,272.7
1750584621205,0.037,0.014,0.004,0.004,0.001,1080,247.5
1750584621209,0.035,0.013,0.004,0.004,0.001,1080,249.3
1750584621213,0.042,0.014,0.005,0.003,0.001,1080,241.9
1750584621226,0.067,0.015,0.005,0.004,0.002,1080,79.1
1750584621227,0.043,0.013,0.004,0.004,0.001,1080,1102.3
1750584621229,0.039,0.013,0.004,0.004,0.001,1080,438.1
1750584621234,0.055,0.015,0.005,0.004,0.001,1080,197.8
1750584621244,0.047,0.014,0.005,0.004,0.001,1080,96.9
1750584621249,0.058,0.014,0.005,0.004,0.002,1080,218.5
1750584621249,0.044,0.013,0.004,0.004,0.001,1080,5866.3
1750584621254,0.044,0.014,0.005,0.004,0.001,1080,216.7
1750584621258,0.041,0.013,0.004,0.003,0.000,1080,236.1
1750584621261,0.038,0.013,0.004,0.003,0.000,1080,278.9
1750584621266,0.039,0.013,0.004,0.003,0.000,1080,238.6
1750584621277,0.057,0.015,0.005,0.004,0.001,1080,90.5
1750584621278,0.045,0.014,0.004,0.004,0.001,1080,762.7
1750584621281,0.054,0.014,0.005,0.004,0.001,1080,325.5
1750584621286,0.038,0.013,0.004,0.004,0.001,1080,220.2
1750584621289,0.032,0.013,0.004,0.003,0.000,1080,309.9
1750584621293,0.034,0.013,0.004,0.003,0.000,1080,210.5
1750584621298,0.034,0.013,0.004,0.003,0.001,1080,241.8
1750584621309,0.073,0.015,0.005,0.004,0.001,1080,90.4
1750584621309,0.038,0.013,0.004,0.003,0.000,1080,1457.5
1750584621313,0.061,0.015,0.005,0.004,0.001,1080,273.5
1750584621318,0.041,0.013,0.004,0.004,0.001,1080,202.0
1750584621321,0.034,0.013,0.004,0.003,0.000,1080,363.7
1750584621326,0.061,0.013,0.004,0.003,0.000,1080,206.8
1750584621329,0.046,0.014,0.004,0.004,0.001,1080,293.2
1750584621341,0.058,0.015,0.005,0.004,0.001,1080,84.3
1750584621345,0.050,0.014,0.005,0.004,0.002,1080,234.3
1750584621349,0.036,0.013,0.004,0.004,0.001,1080,271.7
1750584621354,0.044,0.013,0.004,0.003,0.000,1080,207.9
1750584621358,0.049,0.013,0.004,0.003,0.000,1080,247.9
1750584621361,0.075,0.013,0.004,0.003,0.000,1080,314.4
1750584621365,0.042,0.014,0.005,0.004,0.001,1080,245.4
1750584621369,0.045,0.013,0.004,0.004,0.001,1080,253.8
1750584621373,0.054,0.013,0.004,0.004,0.001,1080,241.2
1750584621378,0.052,0.014,0.005,0.004,0.002,1080,218.3
1750584621381,0.044,0.013,0.004,0.004,0.001,1080,255.1
1750584621385,0.058,0.013,0.004,0.004,0.000,1080,301.1
1750584621389,0.042,0.013,0.004,0.003,0.000,1080,250.9
1750584621394,0.046,0.013,0.004,0.003,0.000,1080,208.3
1750584621397,0.051,0.013,0.005,0.004,0.001,1080,274.8
1750584621401,0.049,0.013,0.005,0.004,0.001,1080,276.9
1750584621405,0.049,0.014,0.005,0.004,0.001,1080,244.6
1750584621409,0.048,0.014,0.005,0.004,0.001,1080,244.7
1750584621413,0.050,0.014,0.005,0.004,0.001,1080,255.9
1750584621418,0.043,0.013,0.004,0.003,0.000,1080,205.7
1750584621421,0.037,0.013,0.004,0.003,0.000,1080,282.7
1750584621425,0.043,0.013,0.004,0.003,0.000,1080,242.5
1750584621429,0.046,0.014,0.004,0.004,0.001,1080,295.2
1750584621433,0.046,0.013,0.004,0.004,0.001,1080,250.7
1750584621437,0.050,0.014,0.004,0.004,0.001,1080,223.3
1750584621441,0.049,0.014,0.005,0.004,0.001,1080,272.7
1750584621445,0.049,0.014,0.005,0.004,0.002,1080,245.1
1750584621449,0.038,0.013,0.004,0.004,0.000,1080,263.6
1750584621453,0.034,0.013,0.004,0.003,0.000,1080,214.4
1750584621458,0.042,0.013,0.004,0.004,0.000,1080,234.6
1750584621471,0.069,0.015,0.005,0.004,0.002,1080,75.7
1750584621473,0.057,0.014,0.005,0.004,0.001,1080,436.6
1750584621478,0.048,0.013,0.004,0.004,0.001,1080,215.4
1750584621481,0.044,0.014,0.004,0.004,0.000,1080,336.4
1750584621485,0.059,0.013,0.004,0.004,0.000,1080,254.5
1750584621489,0.044,0.013,0.004,0.004,0.000,1080,250.1
1750584621500,0.054,0.014,0.005,0.004,0.002,1080,87.3
1750584621501,0.041,0.013,0.004,0.004,0.000,1080,1857.7
1750584621505,0.062,0.015,0.005,0.004,0.001,1080,231.2
1750584621509,0.043,0.013,0.004,0.004,0.001,1080,271.2
1750584621513,0.040,0.013,0.004,0.004,0.001,1080,254.0
1750584621518,0.050,0.014,0.005,0.005,0.001,1080,184.7
1750584621521,0.041,0.013,0.004,0.004,0.001,1080,378.2
1750584621529,0.052,0.015,0.005,0.004,0.002,1080,123.6
1750584621533,0.045,0.014,0.005,0.004,0.001,1080,232.0
1750584621538,0.053,0.015,0.005,0.004,0.001,1080,231.3
1750584621541,0.049,0.014,0.004,0.004,0.001,1080,296.4
1750584621546,0.040,0.013,0.004,0.004,0.000,1080,212.5
1750584621549,0.040,0.013,0.004,0.004,0.000,1080,310.5
1750584621554,0.041,0.014,0.004,0.004,0.001,1080,205.6
1750584621561,0.071,0.015,0.012,0.004,0.002,1080,128.8
1750584621565,0.049,0.015,0.005,0.004,0.001,1080,292.1
1750584621569,0.056,0.015,0.005,0.004,0.002,1080,245.3
1750584621574,0.048,0.014,0.004,0.004,0.001,1080,217.3
1750584621578,0.038,0.013,0.004,0.004,0.001,1080,234.2
1750584621581,0.034,0.013,0.004,0.004,0.001,1080,282.7
1750584621585,0.044,0.013,0.004,0.004,0.000,1080,241.8
1750584621599,0.057,0.014,0.005,0.004,0.001,1080,72.4
1750584621599,0.042,0.013,0.004,0.003,0.000,1080,6544.6
1750584621601,0.043,0.014,0.004,0.004,0.001,1080,658.4
1750584621606,0.040,0.013,0.004,0.004,0.001,1080,220.2
1750584621609,0.033,0.013,0.004,0.003,0.000,1080,310.1
1750584621614,0.044,0.015,0.004,0.004,0.000,1080,204.0
1750584621618,0.049,0.013,0.004,0.003,0.000,1080,250.7
1750584621629,0.055,0.015,0.005,0.004,0.002,1080,89.2
1750584621633,0.061,0.015,0.005,0.004,0.001,1080,230.6
1750584621638,0.043,0.013,0.004,0.004,0.001,1080,209.7
1750584621641,0.043,0.013,0.004,0.004,0.000,1080,295.8
1750584621645,0.036,0.013,0.004,0.004,0.000,1080,244.1
1750584621649,0.042,0.013,0.004,0.003,0.000,1080,301.6
1750584621663,0.072,0.014,0.005,0.004,0.002,1080,69.2
1750584621665,0.042,0.014,0.005,0.004,0.001,1080,587.7
1750584621669,0.037,0.013,0.005,0.004,0.001,1080,255.9
1750584621674,0.040,0.013,0.004,0.003,0.000,1080,211.0
1750584621678,0.045,0.013,0.004,0.004,0.000,1080,243.9
1750584621681,0.132,0.013,0.004,0.004,0.000,1080,267.9
1750584621691,0.103,0.015,0.005,0.004,0.002,1080,106.8
1750584621693,0.035,0.013,0.004,0.004,0.001,1080,481.4
1750584621697,0.054,0.014,0.005,0.004,0.001,1080,214.5
1750584621701,0.043,0.013,0.004,0.004,0.001,1080,257.2
1750584621705,0.033,0.013,0.004,0.004,0.000,1080,248.9
1750584621709,0.037,0.013,0.004,0.004,0.000,1080,293.3
1750584621713,0.036,0.013,0.004,0.004,0.000,1080,247.6
1750584621725,0.066,0.014,0.005,0.004,0.002,1080,80.5
1750584621725,0.052,0.013,0.004,0.003,0.000,1080,7276.9
1750584621729,0.052,0.014,0.005,0.004,0.001,1080,276.4
1750584621733,0.065,0.014,0.004,0.004,0.001,1080,262.5
1750584621738,0.043,0.013,0.004,0.003,0.000,1080,194.7
1750584621741,0.039,0.013,0.004,0.004,0.000,1080,299.4
1750584621745,0.033,0.013,0.004,0.004,0.000,1080,244.8
1750584621757,0.048,0.014,0.005,0.004,0.002,1080,85.7
1750584621763,0.278,0.071,0.015,0.012,0.003,1080,177.6
1750584621765,0.054,0.015,0.005,0.004,0.002,1080,414.9
1750584621769,0.054,0.014,0.005,0.004,0.002,1080,252.9
1750584621774,0.047,0.015,0.005,0.004,0.001,1080,215.7
1750584621780,0.077,0.016,0.005,0.004,0.001,1080,165.0
1750584621781,0.043,0.013,0.004,0.003,0.001,1080,955.2
1750584621785,0.045,0.014,0.004,0.004,0.001,1080,246.1
1750584621789,0.050,0.014,0.004,0.004,0.001,1080,252.4
1750584621793,0.039,0.014,0.004,0.004,0.001,1080,240.1
1750584621798,0.059,0.015,0.005,0.004,0.002,1080,201.8
1750584621801,0.062,0.013,0.004,0.003,0.001,1080,347.5
1750584621806,0.041,0.013,0.004,0.003,0.000,1080,211.8
1750584621809,0.034,0.014,0.004,0.003,0.000,1080,311.4
1750584621820,0.047,0.014,0.005,0.004,0.002,1080,92.2
1750584621821,0.047,0.013,0.004,0.003,0.000,1080,898.7
1750584621825,0.062,0.015,0.005,0.004,0.002,1080,217.3
1750584621829,0.058,0.014,0.005,0.004,0.001,1080,283.7
1750584621833,0.039,0.013,0.004,0.004,0.000,1080,250.3
1750584621838,0.034,0.013,0.004,0.003,0.000,1080,199.1
1750584621841,0.033,0.013,0.004,0.003,0.000,1080,288.5
1750584621853,0.051,0.015,0.005,0.004,0.001,1080,85.7
1750584621857,0.056,0.014,0.005,0.004,0.002,1080,228.5
1750584621861,0.043,0.014,0.004,0.004,0.001,1080,247.9
1750584621865,0.044,0.013,0.004,0.003,0.000,1080,248.7
1750584621869,0.048,0.013,0.004,0.003,0.000,1080,293.5
1750584621874,0.044,0.013,0.004,0.003,0.000,1080,213.1
1750584621885,0.052,0.014,0.005,0.004,0.002,1080,88.7
1750584621885,0.039,0.013,0.004,0.004,0.000,1080,1781.9
1750584621889,0.068,0.015,0.005,0.004,0.002,1080,270.2
1750584621893,0.043,0.013,0.004,0.004,0.001,1080,266.1
1750584621898,0.042,0.013,0.004,0.004,0.001,1080,196.3
1750584621901,0.098,0.013,0.004,0.004,0.000,1080,300.9
1750584621905,0.038,0.013,0.004,0.004,0.000,1080,271.8
1750584621914,0.045,0.014,0.005,0.004,0.002,1080,106.5
1750584621917,0.046,0.013,0.005,0.004,0.001,1080,334.3
1750584621921,0.054,0.014,0.005,0.004,0.001,1080,266.0
1750584621925,0.045,0.014,0.005,0.003,0.001,1080,226.1
1750584621929,0.039,0.013,0.004,0.003,0.001,1080,298.6
1750584621934,0.039,0.013,0.004,0.003,0.000,1080,210.7
1750584621938,0.054,0.014,0.004,0.003,0.000,1080,221.5
1750584621941,0.048,0.013,0.004,0.003,0.001,1080,371.1
1750584621946,0.060,0.014,0.004,0.004,0.002,1080,209.5
1750584621949,0.056,0.013,0.004,0.003,0.001,1080,310.5
1750584621953,0.051,0.013,0.004,0.004,0.001,1080,245.2
1750584621958,0.059,0.014,0.005,0.004,0.002,1080,213.2
1750584621961,0.043,0.013,0.004,0.003,0.000,1080,259.1
1750584621965,0.049,0.013,0.004,0.003,0.000,1080,293.8
1750584621969,0.034,0.013,0.004,0.003,0.000,1080,250.6
1750584621981,0.063,0.015,0.005,0.004,0.001,1080,84.3
1750584621982,0.058,0.013,0.004,0.003,0.000,1080,1133.7
1750584621985,0.058,0.015,0.005,0.004,0.001,1080,290.1
1750584621989,0.044,0.014,0.004,0.003,0.001,1080,262.7
1750584621994,0.045,0.013,0.004,0.003,0.000,1080,206.5
1750584621998,0.033,0.013,0.004,0.003,0.001,1080,251.9
1750584622001,0.038,0.013,0.004,0.003,0.000,1080,267.8
1750584622014,0.048,0.014,0.005,0.004,0.002,1080,80.9
1750584622017,0.043,0.014,0.005,0.004,0.001,1080,270.2
1750584622021,0.058,0.014,0.005,0.004,0.002,1080,280.9
1750584622026,0.046,0.013,0.004,0.003,0.000,1080,219.8
1750584622029,0.037,0.013,0.004,0.004,0.001,1080,299.8
1750584622034,0.043,0.013,0.004,0.003,0.000,1080,211.6
1750584622045,0.056,0.015,0.005,0.004,0.001,1080,90.4
1750584622045,0.035,0.013,0.004,0.004,0.001,1080,1334.7
1750584622049,0.055,0.015,0.005,0.004,0.001,1080,273.1
1750584622053,0.041,0.013,0.004,0.004,0.000,1080,226.1
1750584622058,0.043,0.014,0.004,0.003,0.000,1080,235.8
1750584622061,0.043,0.013,0.004,0.003,0.000,1080,279.5
1750584622066,0.039,0.013,0.004,0.003,0.000,1080,236.1
1750584622076,0.058,0.014,0.005,0.004,0.002,1080,93.3
1750584622077,0.042,0.013,0.004,0.003,0.001,1080,927.5
1750584622081,0.061,0.015,0.005,0.004,0.002,1080,271.1
1750584622086,0.048,0.013,0.004,0.004,0.001,1080,219.7
1750584622089,0.037,0.013,0.004,0.003,0.000,1080,312.5
1750584622094,0.038,0.013,0.004,0.003,0.000,1080,209.9
1750584622098,0.051,0.013,0.004,0.003,0.001,1080,216.2
1750584622101,0.039,0.013,0.004,0.004,0.001,1080,377.7
1750584622110,0.051,0.015,0.005,0.004,0.001,1080,111.1
1750584622113,0.056,0.014,0.005,0.004,0.001,1080,308.9
1750584622118,0.042,0.013,0.004,0.004,0.001,1080,207.7
1750584622121,0.049,0.013,0.004,0.003,0.000,1080,288.1
1750584622126,0.048,0.013,0.004,0.003,0.000,1080,236.8
1750584622129,0.037,0.013,0.004,0.003,0.000,1080,305.3
1750584622143,0.081,0.015,0.005,0.004,0.002,1080,72.4
1750584622143,0.045,0.013,0.004,0.003,0.000,1080,5379.8
1750584622145,0.056,0.014,0.004,0.004,0.001,1080,495.7
1750584622149,0.036,0.013,0.004,0.004,0.000,1080,253.9
1750584622154,0.037,0.014,0.004,0.004,0.000,1080,211.3
1750584622158,0.035,0.013,0.004,0.003,0.000,1080,241.9
1750584622161,0.035,0.013,0.004,0.003,0.000,1080,269.2
1750584622173,0.053,0.014,0.005,0.004,0.001,1080,87.5
1750584622174,0.038,0.013,0.004,0.004,0.001,1080,980.4
1750584622177,0.051,0.014,0.005,0.004,0.001,1080,284.4
1750584622181,0.037,0.013,0.004,0.004,0.001,1080,243.2
1750584622185,0.035,0.013,0.004,0.003,0.000,1080,248.6
1750584622189,0.042,0.014,0.004,0.004,0.000,1080,304.1
1750584622194,0.035,0.013,0.004,0.004,0.000,1080,209.2
1750584622205,0.044,0.014,0.005,0.004,0.002,1080,89.8
1750584622205,0.035,0.013,0.004,0.004,0.001,1080,1239.7
1750584622209,0.061,0.014,0.005,0.004,0.001,1080,258.8
1750584622213,0.041,0.013,0.004,0.003,0.001,1080,243.8
1750584622217,0.037,0.013,0.004,0.004,0.000,1080,267.8
1750584622221,0.054,0.013,0.004,0.004,0.000,1080,265.4
1750584622225,0.044,0.013,0.004,0.004,0.000,1080,222.6
1750584622237,0.054,0.015,0.005,0.004,0.001,1080,89.7
1750584622238,0.040,0.013,0.004,0.003,0.000,1080,921.5
1750584622241,0.048,0.014,0.005,0.004,0.001,1080,306.3
1750584622245,0.052,0.014,0.005,0.004,0.001,1080,246.8
1750584622249,0.034,0.014,0.004,0.003,0.000,1080,264.9
1750584622254,0.075,0.013,0.004,0.003,0.000,1080,208.8
1750584622258,0.037,0.013,0.004,0.004,0.000,1080,246.4
1750584622261,0.042,0.013,0.005,0.004,0.001,1080,311.3
1750584622265,0.041,0.014,0.004,0.004,0.001,1080,246.9
1750584622269,0.046,0.014,0.004,0.004,0.001,1080,253.1
1750584622274,0.062,0.014,0.005,0.004,0.001,1080,209.4
1750584622278,0.049,0.013,0.004,0.004,0.001,1080,237.3
1750584622281,0.045,0.013,0.004,0.003,0.000,1080,276.5
1750584622285,0.037,0.013,0.004,0.004,0.000,1080,248.0
1750584622289,0.043,0.013,0.004,0.004,0.000,1080,295.4
1750584622293,0.046,0.014,0.004,0.004,0.001,1080,249.3
1750584622297,0.050,0.015,0.004,0.004,0.001,1080,226.1
1750584622301,0.047,0.013,0.004,0.004,0.001,1080,279.1
1750584622305,0.054,0.014,0.005,0.004,0.001,1080,216.4
1750584622309,0.041,0.013,0.004,0.003,0.001,1080,301.7
1750584622314,0.044,0.013,0.004,0.003,0.000,1080,204.4
1750584622318,0.044,0.013,0.004,0.003,0.000,1080,251.2
1750584622321,0.041,0.013,0.004,0.003,0.000,1080,316.4
1750584622325,0.045,0.013,0.004,0.004,0.001,1080,249.9
1750584622329,0.047,0.014,0.004,0.004,0.001,1080,249.6
1750584622333,0.043,0.014,0.005,0.004,0.001,1080,248.7
1750584622338,0.055,0.014,0.005,0.004,0.001,1080,215.6
1750584622341,0.034,0.013,0.004,0.004,0.000,1080,256.7
1750584622345,0.039,0.014,0.004,0.004,0.000,1080,249.3
1750584622349,0.047,0.013,0.004,0.003,0.000,1080,292.9
1750584622354,0.046,0.013,0.004,0.003,0.000,1080,209.6
1750584622357,0.054,0.014,0.004,0.004,0.001,1080,275.7
1750584622361,0.041,0.013,0.004,0.004,0.001,1080,276.6
1750584622365,0.092,0.013,0.004,0.004,0.001,1080,242.3
1750584622369,0.054,0.014,0.005,0.004,0.001,1080,233.3
1750584622373,0.061,0.013,0.004,0.004,0.001,1080,275.7
1750584622378,0.036,0.013,0.004,0.003,0.000,1080,195.9
1750584622381,0.033,0.013,0.004,0.004,0.000,1080,301.0
1750584622385,0.036,0.013,0.004,0.003,0.000,1080,243.5
1750584622396,0.050,0.014,0.005,0.004,0.002,1080,92.4
1750584622400,0.072,0.014,0.005,0.004,0.002,1080,253.0
1750584622401,0.043,0.013,0.004,0.004,0.001,1080,1322.1
1750584622406,0.096,0.013,0.004,0.004,0.001,1080,218.7
1750584622409,0.051,0.013,0.005,0.003,0.001,1080,305.1
1750584622413,0.034,0.013,0.004,0.003,0.000,1080,247.1
1750584622418,0.058,0.013,0.005,0.003,0.000,1080,187.1
1750584622428,0.055,0.014,0.005,0.004,0.001,1080,102.9
1750584622429,0.038,0.013,0.005,0.004,0.001,1080,1135.5
1750584622433,0.050,0.014,0.005,0.004,0.001,1080,238.0
1750584622438,0.047,0.014,0.005,0.003,0.001,1080,203.1
1750584622441,0.039,0.013,0.004,0.003,0.000,1080,291.7
1750584622445,0.043,0.015,0.004,0.003,0.000,1080,254.0
1750584622449,0.046,0.013,0.004,0.003,0.000,1080,274.1
1750584622461,0.052,0.014,0.005,0.004,0.001,1080,85.2
1750584622461,0.042,0.013,0.004,0.003,0.000,1080,1514.1
1750584622465,0.049,0.014,0.005,0.004,0.001,1080,254.1
1750584622469,0.039,0.013,0.004,0.004,0.001,1080,280.7
1750584622474,0.034,0.013,0.004,0.004,0.000,1080,210.3
1750584622478,0.035,0.014,0.004,0.004,0.000,1080,236.1
1750584622481,0.038,0.013,0.004,0.004,0.000,1080,288.5
1750584622492,0.049,0.014,0.005,0.004,0.001,1080,91.5
1750584622493,0.033,0.013,0.004,0.004,0.000,1080,1715.7
1750584622497,0.050,0.014,0.005,0.004,0.002,1080,212.9
1750584622501,0.044,0.013,0.004,0.004,0.000,1080,255.0
1750584622505,0.041,0.013,0.004,0.004,0.000,1080,252.0
1750584622509,0.040,0.015,0.005,0.003,0.000,1080,288.5
1750584622514,0.041,0.013,0.004,0.003,0.000,1080,210.8
1750584622525,0.050,0.014,0.005,0.004,0.002,1080,90.7
1750584622525,0.034,0.013,0.004,0.003,0.001,1080,1768.9
1750584622529,0.056,0.015,0.005,0.004,0.002,1080,264.7
1750584622534,0.048,0.013,0.004,0.004,0.001,1080,218.1
1750584622538,0.042,0.013,0.004,0.004,0.000,1080,239.5
1750584622541,0.036,0.014,0.004,0.003,0.000,1080,276.9
1750584622545,0.040,0.013,0.004,0.003,0.000,1080,243.9
1750584622556,0.085,0.015,0.005,0.004,0.001,1080,94.3
1750584622560,0.063,0.014,0.005,0.004,0.002,1080,263.5
1750584622561,0.054,0.013,0.004,0.003,0.001,1080,1026.4
1750584622565,0.037,0.013,0.004,0.003,0.001,1080,230.2
1750584622569,0.033,0.013,0.004,0.003,0.000,1080,274.5
1750584622574,0.034,0.015,0.004,0.003,0.000,1080,210.8
1750584622578,0.031,0.013,0.004,0.003,0.000,1080,242.2
1750584622589,0.058,0.015,0.005,0.004,0.002,1080,88.0
1750584622593,0.128,0.015,0.005,0.004,0.002,1080,250.7
1750584622597,0.042,0.014,0.005,0.004,0.001,1080,234.7
1750584622601,0.040,0.013,0.004,0.003,0.000,1080,235.9
1750584622605,0.039,0.014,0.004,0.003,0.000,1080,300.4
1750584622609,0.038,0.013,0.004,0.004,0.000,1080,254.0
1750584622620,0.052,0.015,0.005,0.004,0.002,1080,88.1
1750584622621,0.040,0.013,0.004,0.004,0.000,1080,1328.4
1750584622625,0.061,0.014,0.005,0.004,0.002,1080,237.4
1750584622629,0.042,0.014,0.005,0.004,0.001,1080,256.5
1750584622633,0.033,0.013,0.004,0.003,0.000,1080,221.9
1750584622638,0.042,0.014,0.004,0.004,0.000,1080,232.6
1750584622641,0.046,0.013,0.004,0.003,0.000,1080,280.8
1750584622653,0.057,0.014,0.005,0.004,0.001,1080,88.1
1750584622654,0.050,0.013,0.004,0.003,0.000,1080,1136.6
1750584622658,0.055,0.014,0.005,0.004,0.002,1080,253.7
1750584622661,0.042,0.014,0.004,0.004,0.001,1080,302.0
1750584622665,0.056,0.013,0.004,0.004,0.000,1080,250.2
1750584622669,0.035,0.013,0.004,0.003,0.000,1080,248.9
1750584622673,0.035,0.013,0.004,0.003,0.000,1080,254.5
1750584622684,0.058,0.015,0.005,0.004,0.001,1080,88.1
1750584622685,0.042,0.013,0.004,0.004,0.000,1080,1774.7
1750584622689,0.043,0.014,0.005,0.004,0.001,1080,222.8
1750584622693,0.052,0.014,0.004,0.004,0.001,1080,231.6
1750584622698,0.044,0.013,0.004,0.003,0.001,1080,231.8
1750584622701,0.050,0.013,0.004,0.004,0.000,1080,281.4
1750584622705,0.036,0.013,0.004,0.003,0.000,1080,248.6
1750584622709,0.042,0.013,0.004,0.004,0.001,1080,295.8
1750584622716,0.057,0.014,0.005,0.004,0.001,1080,146.0
1750584622717,0.044,0.013,0.004,0.004,0.001,1080,646.7
1750584622722,0.055,0.014,0.005,0.004,0.001,1080,224.6
1750584622725,0.044,0.014,0.005,0.004,0.001,1080,278.0
1750584622729,0.034,0.013,0.004,0.004,0.001,1080,280.8
1750584622733,0.034,0.013,0.004,0.004,0.001,1080,250.4
1750584622738,0.055,0.014,0.005,0.004,0.001,1080,207.8
1750584622744,0.175,0.014,0.005,0.022,0.003,1080,171.2
1750584622748,0.070,0.015,0.005,0.004,0.001,1080,198.1
